id,line_number,location_name,start_km,end_km,reason,track_number,speed_odd_direction,speed_even_direction,notes,source_region,is_new,regarding_passenger,is_included_in_timetable,is_main_track
18455,219,Spychowo - Pisz,99.017,99.407,Ograniczona widoczność czoła pociągu na przejeździe,1,70,,,IZ Gdynia,false,true,true,true
18456,219,Pisz - Drygały mpo,106.236,106.679,Ograniczona widoczność czoła pociągu na przejeździe,1,,80,,IZ Gdynia,false,true,true,true
18457,219,Pisz - Drygały mpo,109.935,110.435,Ograniczona widoczność czoła pociągu na przejeździe,1,100,,,IZ Gdynia,false,true,true,true
18458,219,Pisz - Drygały mpo,112.750,112.970,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18459,219,Pisz - Drygały mpo,112.970,113.190,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18460,219,Pisz - Drygały mpo,116.348,116.572,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18461,219,Pisz - Drygały mpo,118.576,118.854,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18462,219,Pisz - Drygały mpo,127.087,127.417,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18463,219,Pisz - Drygały mpo,127.417,127.802,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18464,219,Drygały mpo,129.472,129.697,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18465,219,Drygały mpo,129.690,130.077,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,*),IZ Gdynia,false,true,false,true
18466,219,Drygały mpo,130.411,130.636,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18467,219,Drygały mpo - Ełk,131.899,132.143,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18468,219,Drygały mpo - Ełk,132.969,133.244,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18469,219,Drygały mpo - Ełk,133.244,133.464,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18470,219,Drygały mpo - Ełk,137.922,138.252,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18471,219,Drygały mpo - Ełk,138.252,138.692,Ograniczona widoczność czoła pociągu na przejeździe,1,,80,,IZ Gdynia,false,true,true,true
18472,219,Drygały mpo - Ełk,143.435,143.658,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18473,219,Drygały mpo - Ełk,145.458,145.953,Ograniczona widoczność czoła pociągu na przejeździe,1,90,,,IZ Gdynia,false,true,true,true
18474,219,Drygały mpo - Ełk,145.953,146.393,Ograniczona widoczność czoła pociągu na przejeździe,1,,80,,IZ Gdynia,false,true,true,true
18475,219,Drygały mpo - Ełk,148.672,148.952,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18476,219,Drygały mpo - Ełk,150.515,150.735,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18477,219,Drygały mpo - Ełk,150.735,150.955,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18478,219,Ełk,102.743,103.333,,1,100,,Vd) Linia 38,IZ Gdynia,false,true,true,false
18479,219,Ełk,102.872,103.482,,1,,100,Vd) Linia 38,IZ Gdynia,false,true,true,false
18480,219,Ełk,-0.383,0.136,,5,80,,Vd) Linia 41,IZ Gdynia,false,true,true,false
18481,219,Ełk,-0.313,0.202,,5,,80,Vd) Linia 41,IZ Gdynia,false,true,true,false
18482,219,Ełk,121.169,121.785,,4,,60,Vd) Linia 223; poc towarowe,IZ Gdynia,false,true,true,false
18483,219,Ełk,121.169,121.785,,4,,80,Vd) Linia 223; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18484,219,Ełk,121.225,121.649,,4,60,,Vd) Linia 223; poc towarowe,IZ Gdynia,false,true,true,false
18485,219,Ełk,121.225,121.649,,4,80,,Vd) Linia 223; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18486,220,Olsztyn Główny,-0.338,0.215,,5,60,,Vd) Linia 219,IZ Gdynia,false,true,true,false
18487,220,Olsztyn Główny,-0.274,0.341,,5,,60,Vd) Linia 219,IZ Gdynia,false,true,true,false
18488,220,Olsztyn Główny,298.373,299.078,,1,100,,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18489,220,Olsztyn Główny,298.373,299.078,,1,120,,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18490,220,Olsztyn Główny,298.421,299.108,,2,100,,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18491,220,Olsztyn Główny,298.421,299.108,,2,120,,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18492,220,Olsztyn Główny,298.534,299.204,,1,,120,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18493,220,Olsztyn Główny,298.534,299.204,,1,,100,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18494,220,Olsztyn Główny,298.534,299.294,,2,,120,Vd) Linia 353; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18495,220,Olsztyn Główny,298.534,299.294,,2,,100,Vd) Linia 353; poc. towarowe,IZ Gdynia,false,false,true,false
18496,220,Olsztyn Likusy mpo,4.235,4.357,Ograniczona widoczność czoła pociągu na przejściu,1,,40,,IZ Gdynia,false,true,true,true
18497,220,Olsztyn Gutkowo,-0.281,-0.028,,3b,60,,Vd) Linia 221,IZ Gdynia,false,true,true,false
18498,220,Olsztyn Gutkowo,-0.163,-0.028,,3b,,60,Vd) Linia 221,IZ Gdynia,false,true,true,false
18499,220,Olsztyn Gutkowo,-0.028,0.381,,3b,70,,Vd) Linia 221; poc. towarowe,IZ Gdynia,false,false,true,false
18500,220,Olsztyn Gutkowo,-0.028,0.381,,3b,100,,Vd) Linia 221; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18501,220,Olsztyn Gutkowo,-0.028,0.448,,3b,,100,Vd) Linia 221; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18502,220,Olsztyn Gutkowo,-0.028,0.448,,3b,,70,Vd) Linia 221; poc. towarowe,IZ Gdynia,false,false,true,false
18503,220,Olsztyn Gutkowo - Gamerki Wielkie,12.967,13.302,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18504,220,Olsztyn Gutkowo - Gamerki Wielkie,13.111,13.446,Ograniczona widoczność czoła pociągu na przejeździe,1,60,,,IZ Gdynia,false,true,true,true
18505,220,Olsztyn Gutkowo - Gamerki Wielkie,22.388,22.668,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18506,220,Olsztyn Gutkowo - Gamerki Wielkie,25.425,25.705,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18507,220,Morąg,45.270,45.271,Pogorszenie stanu kładki,"1, 2",50,50,,IZ Gdynia,false,true,true,true
18508,220,Małdyty - Pasłęk,68.346,68.736,Ograniczona widoczność czoła pociągu na przejeździe,1,,70,,IZ Gdynia,false,true,true,true
18509,220,Bogaczewo,41.100,41.810,,1,90,,Vd) Linia 204,IZ Gdynia,false,true,true,false
18510,220,Bogaczewo,41.138,41.810,,2,100,,Vd) Linia 204,IZ Gdynia,false,true,true,false
18511,220,Bogaczewo,41.146,41.827,,2,,100,Vd) Linia 204,IZ Gdynia,false,true,true,false
18512,220,Bogaczewo,41.173,41.870,,1,,90,Vd) Linia 204,IZ Gdynia,false,true,true,false
18513,221,Olsztyn Gutkowo,7.819,8.440,,1,80,,Vd) Linia 220,IZ Gdynia,false,true,true,false
18514,221,Olsztyn Gutkowo,7.888,8.470,,1,,80,Vd) Linia 220,IZ Gdynia,false,true,true,false
18515,221,Olsztyn Gutkowo - Dobre Miasto,4.023,4.308,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18516,221,Olsztyn Gutkowo - Dobre Miasto,4.298,4.638,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18517,221,Olsztyn Gutkowo - Dobre Miasto,5.964,6.414,Ograniczona widoczność czoła pociągu na przejeździe,1,80,,,IZ Gdynia,false,true,true,true
18518,221,Olsztyn Gutkowo - Dobre Miasto,6.404,6.744,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18519,221,Olsztyn Gutkowo - Dobre Miasto,9.459,9.744,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18520,221,Olsztyn Gutkowo - Dobre Miasto,9.734,10.019,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18521,221,Olsztyn Gutkowo - Dobre Miasto,14.194,14.479,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18522,221,Olsztyn Gutkowo - Dobre Miasto,14.469,14.754,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18523,221,Olsztyn Gutkowo - Dobre Miasto,19.868,20.153,Ograniczona widoczność czoła pociągu na przejeździe,1,50,,,IZ Gdynia,false,true,true,true
18524,221,Olsztyn Gutkowo - Dobre Miasto,20.968,21.308,Ograniczona widoczność czoła pociągu na przejeździe,1,,60,,IZ Gdynia,false,true,true,true
18525,221,Dobre Miasto - Orneta,29.402,29.625,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18526,221,Dobre Miasto - Orneta,31.624,31.902,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18527,221,Orneta - Pieniężno,48.140,48.363,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18528,221,Orneta - Pieniężno,59.224,61.000,Pogorszenie stanu toru,1,40,40,,IZ Gdynia,false,true,true,true
18529,221,Pieniężno - Braniewo,68.438,68.662,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18530,221,Pieniężno - Braniewo,69.605,69.830,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18531,221,Braniewo,85.320,85.330,,212,,,,IZ Gdynia,false,true,true,true
18532,221,Braniewo,83.410,83.821,,1,80,,Vd) Linia 204,IZ Gdynia,false,true,true,false
18533,221,Braniewo,83.528,83.950,,1,,80,Vd) Linia 204,IZ Gdynia,false,true,true,false
18534,223,Czerwonka,328.450,328.550,Układ geometryczny toru,2,80,80,*) Linia 353,IZ Gdynia,false,true,false,true
18535,223,Czerwonka,328.765,329.528,,2,,100,Vd) Linia 353,IZ Gdynia,false,true,true,false
18536,223,Orzysz - Ełk,87.232,87.507,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,,IZ Gdynia,false,true,true,true
18537,223,Orzysz - Ełk,118.625,118.900,Ograniczona widoczność czoła pociągu na przejeździe,1,,50,Nowe!,IZ Gdynia,true,true,true,true
18538,223,Ełk,102.743,103.333,,1,100,,Vd) Linia 38,IZ Gdynia,false,true,true,false
18539,223,Ełk,102.872,103.482,,1,,100,Vd) Linia 38,IZ Gdynia,false,true,true,false
18540,228,Gdynia Port GPB - Gdynia Port Oksywie,6.515,6.525,Brak widoczności czoła pociągu na przejeździe,1,20,20,,IZ Gdynia,false,true,true,true
18541,229,Kartuzy,40.733,41.081,Układ geometryczny toru,102,70,70,,IZ Gdynia,false,true,true,true
18542,234,Gdańsk Kokoszki - Stara Piła,12.357,17.176,Tor nie przystosowany do prędkości 100 km/h,1,80,80,*),IZ Gdynia,false,true,false,true
18543,235,Gdańsk Osowa,186.506,186.606,Jazda obok miejsca robót,2,20,20,*) Linia 201,IZ Gdynia,false,true,false,true
18544,235,Gdańsk Osowa,187.864,188.800,jazda obok miejsca robót,2,20,,*) Linia 201,IZ Gdynia,false,true,false,true
18545,235,Gdańsk Osowa,187.864,188.800,Jazda obok miejsca robót,4,20,,*) Linia 201,IZ Gdynia,false,true,false,true
18546,235,Gdańsk Osowa,188.343,188.385,jazda obok miejsca robót,1,40,40,*) Linia 201,IZ Gdynia,false,true,false,true
18547,235,Gdańsk Osowa,188.346,188.387,Jazda obok miejsca robót,2,40,40,*) Linia 201,IZ Gdynia,false,true,false,true
18548,235,Gdańsk Osowa,189.380,189.704,Jazda obok miejsca robót,1f,30,30,*) Linia 201,IZ Gdynia,false,true,false,true
18549,243,Jabłowo - Starogard Gdański,15.735,15.750,"Obsługa przejazdu przez drużynę pociągową, z zatrzymaniem pociągu",1,,,,IZ Gdynia,false,true,true,true
18550,243,Jabłowo - Starogard Gdański,20.765,20.775,"Obsługa przejazdu przez drużynę pociągową, z zatrzymaniem pociągu",1,,,,IZ Gdynia,false,true,true,true
18551,243,Jabłowo - Starogard Gdański,22.587,22.740,Ograniczona widoczność czoła pociągu na przejeździe,1,40,,,IZ Gdynia,false,true,true,true
18552,243,Jabłowo - Starogard Gdański,22.737,22.957,Ograniczona widoczność czoła pociągu na przejeździe,1,,40,,IZ Gdynia,false,true,true,true
18553,248,Gdańsk Firoga - Gdańsk Rębiechowo,13.950,14.150,Jazda obok miejsca robót,1,40,40,*) Nowe!,IZ Gdynia,true,true,false,true
18554,248,Gdańsk Rębiechowo - Gdańsk Osowa,17.580,17.680,Jazda obok miejsca robót,2,20,20,*) Nowe!,IZ Gdynia,true,true,false,true
18555,249,Gdańsk Główny - Gdańsk Zaspa Towarowa,0.940,0.945,Remont / przebudowa / rozbiórka kładki,500,20,20,*),IZ Gdynia,false,true,false,true
18556,250,Gdańsk Główny - Gdynia Główna,0.080,20.992,Dla ED250 max pobór mocy prądu trakcji 1000A,"501, 502",,,*),IZ Gdynia,false,true,false,true
18557,250,Gdańsk Wrzeszcz - Gdańsk Oliwa,5.553,5.556,Brak widoczności czoła pociągu na przejściu dla pieszych.,501,20,20,,IZ Gdynia,false,true,true,true
18558,250,Sopot,11.520,11.685,Układ geometryczny toru,501,50,50,,IZ Gdynia,false,true,true,true
18559,250,Gdynia Orłowo - Gdynia Główna,15.850,15.950,nieodpowiednia geometria toru dla ED250,501,20,20,*),IZ Gdynia,false,true,false,true
18560,250,Gdynia Cisowa,27.400,27.900,Układ geometryczny torów,"112, 163",20,20,*),IZ Gdynia,false,true,false,true
18561,250,Gdynia Chylonia - Rumia,28.643,28.657,Ograniczona widoczność czoła pociągu na przejeździe,502,50,50,*),IZ Gdynia,false,true,false,true
18562,254,Elbląg Zdrój - Braniewo,45.827,45.939,Brak widoczności czoła pociągu na przejazdach,1,20,20,,IZ Gdynia,false,true,true,true
18563,254,Braniewo,85.320,85.330,,212,,,,IZ Gdynia,false,true,true,true
18564,254,Braniewo,83.410,83.821,,1,80,,Vd) Linia 204,IZ Gdynia,false,true,true,false
18565,254,Braniewo,83.528,83.950,,1,,80,Vd) Linia 204,IZ Gdynia,false,true,true,false
18566,281,,233.186,233.220,Pogorszenie stanu rozjazdu nr 250,1,20,20,kier. zwrotny,IZ Gdynia,false,true,true,true
18567,281,Nakło n/Notecią - Chojnice,283.739,283.751,Ograniczona widoczność czoła pociągu na przejeździe - przejazd pod osłoną drużyny pociągowej,1,,,,IZ Gdynia,false,true,true,true
18568,353,Inowrocław,324.593,325.231,,4,100,100,Vd) Linia 131,IZ Gdynia,false,true,true,false
18569,353,Inowrocław,324.634,325.244,,6,90,90,Vd) Linia 131; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18570,353,Inowrocław,324.634,325.244,,6,70,70,Vd) Linia 131; poc towarowe,IZ Gdynia,false,true,true,false
18571,353,Toruń Główny,135.158,135.683,Pogorszenie stanu toru,11,20,20,,IZ Gdynia,false,true,true,true
18572,353,Toruń Główny,110.849,110.871,,"104, 105",,,,IZ Gdynia,false,true,true,true
18573,353,Toruń Główny,109.780,111.335,,102,120,120,Vd) Linia 18; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18574,353,Toruń Główny,109.780,111.335,,102,100,100,Vd) Linia 18; poc towarowe,IZ Gdynia,false,true,true,false
18575,353,Toruń Główny,109.910,111.243,,101,120,120,Vd) Linia 18; szynobusy i poc pasażerskie,IZ Gdynia,false,true,true,false
18576,353,Toruń Główny,109.910,111.243,,101,100,100,Vd) Linia 18; poc towarowe,IZ Gdynia,false,true,true,false
18577,353,Toruń Wschodni,-0.206,0.807,,"5, 5",70,,Vd) Linia 207; poc pasażerskie,IZ Gdynia,false,true,true,false
18578,353,Toruń Wschodni,-0.206,0.807,,5,40,,Vd) Linia 207; poc towarowe,IZ Gdynia,false,true,true,false
18579,353,Toruń Wschodni,-0.206,0.848,,8,30,30,Vd) Linia 246,IZ Gdynia,false,true,true,false
18580,353,Kowalewo Pomorskie - Wąbrzeźno,162.547,163.197,Ograniczona widoczność czoła pociągu na przejeździe,"1, 2",100,,,IZ Gdynia,false,true,true,true
18581,353,Jabłonowo Pomorskie,194.250,194.540,Pogorszenie stanu toru,12,20,20,,IZ Gdynia,false,true,true,false
18582,353,Jabłonowo Pomorskie,194.250,194.500,Pogorszenie stanu toru,14,20,20,,IZ Gdynia,false,true,true,false
18583,353,Jabłonowo Pomorskie,77.585,79.035,,4,50,,Vd) Linia 208; poc towarowe,IZ Gdynia,false,true,true,false
18584,353,Jabłonowo Pomorskie,77.585,79.035,,4,60,,Vd) Linia 208; poc pasażerskie,IZ Gdynia,false,true,true,false
18585,353,Jabłonowo Pomorskie,77.585,79.035,,4,80,,Vd) Linia 208; szynobusy,IZ Gdynia,false,true,true,false
18586,353,Iława Główna,228.450,228.560,Układ geometryczny toru,2,60,60,*),IZ Gdynia,false,true,false,true
18587,353,Iława Główna,228.580,228.620,Układ geometryczny rozjazdu nr 11,5,20,20,kier. zwrotny,IZ Gdynia,false,true,true,false
18588,353,Iława Główna,230.119,230.400,Układ geometryczny toru,2,60,60,,IZ Gdynia,false,true,true,true
18589,353,Iława Główna,208.437,209.063,,1,80,,Vd) Linia 9; poc. towarowe,IZ Gdynia,false,false,true,false
18590,353,Iława Główna,208.437,209.063,,1,100,,"Vd) Linia 9; poc. pasażerskie, szynobusy",IZ Gdynia,false,true,true,false
18591,353,Iława Główna,208.484,209.063,,2,80,,Vd) Linia 9; poc. towarowe,IZ Gdynia,false,false,true,false
18592,353,Iława Główna,208.484,209.063,,2,100,,"Vd) Linia 9; poc. pasażerskie, szynobusy",IZ Gdynia,false,true,true,false
18593,353,Iława Główna,208.589,209.232,,1,,80,Vd) Linia 9; poc. towarowe,IZ Gdynia,false,false,true,false
18594,353,Iława Główna,208.589,209.232,,1,,100,"Vd) Linia 9; poc. pasażerskie, szynobusy",IZ Gdynia,false,true,true,false
18595,353,Iława Główna,208.627,209.136,,2,,80,Vd) Linia 9; poc. towarowe,IZ Gdynia,false,false,true,false
18596,353,Iława Główna,208.627,209.136,,2,,100,"Vd) Linia 9; poc. pasażerskie, szynobusy",IZ Gdynia,false,true,true,false
18597,353,Olsztyn Główny,82.900,83.498,,3,100,,Vd) Linia 216; poc. towarowe,IZ Gdynia,false,false,true,false
18598,353,Olsztyn Główny,82.900,83.498,,3,120,,Vd) Linia 216; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18599,353,Olsztyn Główny,83.000,83.533,,3,,120,Vd) Linia 216; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18600,353,Olsztyn Główny,83.000,83.533,,3,,100,Vd) Linia 216; poc. towarowe,IZ Gdynia,false,false,true,false
18601,353,Olsztyn Główny,-0.338,0.215,,5,60,,Vd) Linia 219,IZ Gdynia,false,true,true,false
18602,353,Olsztyn Główny,-0.274,0.341,,5,,60,Vd) Linia 219,IZ Gdynia,false,true,true,false
18603,353,Olsztyn Główny,-0.341,0.235,,4,100,,Vd) Linia 220; poc. towarowe,IZ Gdynia,false,false,true,false
18604,353,Olsztyn Główny,-0.341,0.235,,4,120,,Vd) Linia 220; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18605,353,Olsztyn Główny,-0.215,0.362,,4,,120,Vd) Linia 220; poc. pasażerskie i szynobusy,IZ Gdynia,false,true,true,false
18606,353,Olsztyn Główny,-0.215,0.362,,4,,100,Vd) Linia 220; poc. towarowe,IZ Gdynia,false,false,true,false
18607,353,Czerwonka,328.450,328.550,Układ geometryczny toru,2,80,80,*),IZ Gdynia,false,true,false,true
18608,353,Korsze,201.619,202.295,,105,80,,Vd) Linia 38,IZ Gdynia,false,true,true,false
18609,353,Korsze,201.848,202.399,,105,,80,Vd) Linia 38,IZ Gdynia,false,true,true,false
18610,353,Skandawa - Skandawa (gr),388.224,388.284,Miejsce detekcji stanu ładunków kolejowych,1,10,10,,IZ Gdynia,false,true,true,true
18611,356,Szubin,103.725,103.735,Obsługa przejazdu przez drużynę pociągową z zatrzymaniem pociągu,1,,,,IZ Gdynia,false,true,true,true
18612,356,Jasiniec Białe Błota,118.530,119.110,Pogorszenie stanu toru,3,10,10,,IZ Gdynia,false,true,true,false
