stop_id,difficulty_id,location
1638968,142,
1638992,151,Warszawa Włochy
1638998,153,Teresin Niepokalanów
1639013,199,
1639014,199,Poznań Główny
1639016,199,Ożarów Mazowiecki
1639019,166,
1639022,30,
1639023,30,
1639045,142,
1639046,142,Wrocław Główny
1639058,142,Grębocice
1639060,30,Wrocław Główny
1639061,30,Wrocław Główny
1639062,151,Opole Główne
1639063,144,
1639064,144,
1639065,144,Katowice
1639066,144,Katowice
1639069,151,Brzesko Okocim GT
1639071,142,Sędziszów Małopolski
1639072,151,Rzeszów Główny
1639086,142,
1639110,142,Wrocław Główny
1639111,142,Wrocław Główny
1639116,142,Zabierzów
1639121,142,Ropczyce
1639127,146,
1639128,146,Warszawa Zachodnia
1639137,30,
1639138,30,
1639140,166,
1639141,30,Dorohusk
1639163,30,Wodzisław Śląski
1639209,142,
1639210,151,Katowice
1639249,140,
1639277,157,Warszawa Wschodnia
1639278,157,Warszawa Wschodnia
1639279,30,Warszawa Zachodnia
1639280,30,Warszawa Zachodnia
1639295,151,Tychy
1639296,151,Katowice Ligota
1639344,30,
1639345,30,
1639385,144,
1639393,140,Racibórz
1639407,166,
1639434,151,Tychy
1639474,141,Wrocław Główny
1639475,141,Wrocław Główny
1639494,142,Wrocław Główny
1639495,147,Wrocław Główny
1639521,142,
1639525,142,
1639529,142,
1639534,142,
1639535,142,
1639536,142,Warszawa Centralna
1639537,142,Warszawa Wschodnia
1639538,142,
1639552,142,Wasilków
1639554,142,
1639559,142,
1639560,142,
1639563,142,
1639564,142,Podstolice
1639571,142,
1639572,142,Szczecin Dąbie Sda
1639573,142,Szczecin Główny
1639578,142,
1639582,142,Poznań Główny
1639583,147,
1639587,142,
1639591,142,
1639594,142,
1639681,142,
1639682,151,
1639694,144,Krzeszowice
1639699,147,
1639716,142,
1639733,199,
1639734,199,
1639735,142,Inowrocław Tow. InA
1639737,142,Tczew
1639738,199,Tczew
1639761,199,Buk
1639771,144,
1639772,144,
1639804,30,Wrocław Główny
1639805,30,Wrocław Główny
1639807,151,
1639808,142,
1639821,142,
1639822,151,Warlubie
1639825,32,
1639826,32,Mosina
1639827,142,Wrocław Osobowice
1639831,32,Gorzanów
1639856,142,Poznań Główny
1639857,199,
1639858,151,
1639860,142,
1639871,143,
1639872,30,Górki
1639874,151,
1639875,142,
1639876,142,
1639877,142,
1639879,30,Starczów
1639896,148,
1639897,142,
1639898,148,Brzoza Bydgoska
1639900,142,
1639901,142,
1639932,142,Wrocław Główny
1639936,151,Opole Główne
1639973,30,Korytów
1639996,30,Korytów
1640080,142,
1640092,142,
1640176,30,
1640183,30,Strabla
1640210,142,Warszawa Wschodnia
1640211,142,Sulejówek Miłosna
1640245,146,Warszawa Centralna
1640247,146,Warszawa Rembertów
1640267,144,Warszawa Zachodnia
1640268,144,Żyrardów
1640269,144,Skierniewice
1640270,144,Rogów
1640342,142,
1640381,152,Warszawa Wschodnia
1640388,146,Pruszków
1640392,152,
1640396,142,
1640397,142,
1640398,142,Krzeszowice
1640400,142,
1640417,143,Czachówek Południowy Płn
1640418,30,Lesiów
1640425,143,Warszawa Wschodnia
1640432,30,Starachowice Wschodnie
1640435,142,
1640445,30,Przemyśl Główny
1640446,142,Warszawa Wschodnia
1640447,142,Warszawa Centralna
1640452,142,Dobieszyn
1640453,147,Starachowice Wschodnie
1640469,30,
1640490,142,Radziszów
1640500,151,Czechowice-Dziedzice
1640501,151,Bielsko-Biała Komorowice
1640505,142,
1640507,142,
1640508,142,
1640543,142,Gorzkowice
1640551,142,Warszawa Wschodnia
1640558,142,
1640589,142,
1640591,142,Pruszków
1640597,142,
1640599,142,Montowo
1640600,142,
1640601,142,
1640603,148,
1640608,146,
1640609,146,
1640611,145,
1640612,145,
1640613,142,Pruszków
1640617,142,
1640618,142,
1640619,142,
1640620,142,
1640621,143,Działdowo
1640622,143,
1640624,142,Tczew
1640625,142,Tczew
1640638,148,Warszawa Praga WPT p
1640643,142,
1640653,173,Łódź Widzew
1640660,143,Legionowo
1640662,142,
1640664,143,Iłowo
1640667,144,
1640680,157,Warszawa Centralna
1640681,157,Warszawa Centralna
1640682,157,Warszawa Praga WPT p
1640687,142,
1640690,142,
1640696,142,
1640733,151,Witonia
1640765,143,Warszawa Wschodnia
1640775,142,Częstochowa Stradom
1640782,142,
1640783,142,
1640784,142,Grabiszyn
1640785,142,Warszawa Wschodnia
1640786,142,Warszawa Wschodnia
1640796,142,
1640812,142,Wrocław Mikołajów
1640818,146,
1640820,146,Łódź Widzew
1640839,30,
1640844,30,Warszawa Wschodnia
1640846,30,Warszawa Zachodnia
1640848,30,Skierniewice
1640876,152,
1640879,141,Gałkówek
1640906,142,
1640909,173,Łódź Widzew
1640930,142,
1640936,142,
1640938,142,Łódź Widzew
1640942,141,
1640960,142,
1640964,142,
1640965,30,Skierniewice
1640966,147,
1640967,30,Łódź Widzew
1640973,140,
1640981,30,
1640984,142,
1640986,147,
1640993,142,
1641004,142,
1641006,141,Pawonków
1641010,142,Warszawa Wschodnia
1641011,142,Warszawa Centralna
1641012,142,Warszawa Zachodnia
1641013,173,Pruszków
1641026,30,Warszawa Centralna
1641027,30,Warszawa Zachodnia
1641028,152,
1641047,142,Baby
1641048,142,
1641049,142,
1641078,152,Warszawa Wschodnia
1641079,152,Warszawa Wschodnia
1641085,142,
1641086,142,
1641087,142,
1641104,142,
1641105,142,
1641106,142,
1641107,142,
1641116,30,
1641120,30,Szczecin Port Centralny SPB
1641124,146,
1641132,151,Poznań Główny
1641157,143,Gdynia Główna
1641175,142,
1641177,142,
1641178,142,
1641179,142,
1641182,142,Podstolice
1641183,142,
1641186,142,
1641190,142,
1641198,142,
1641203,142,
1641204,142,
1641208,142,
1641214,142,
1641216,142,Szczecin Dąbie
1641225,142,Koluszki
1641226,142,Koluszki
1641227,142,
1641230,141,Warszawa Wschodnia
1641231,141,Warszawa Wschodnia
1641244,151,Gdynia Główna
1641245,151,Gdynia Główna
1641277,142,
1641278,30,Łowicz Główny
1641279,142,
1641283,142,
1641286,142,
1641287,30,Samostrzel
1641291,30,Grzmiąca
1641301,142,Warszawa Wschodnia
1641307,141,Gałkówek
1641331,142,
1641361,30,Suchedniów
1641373,140,
1641385,30,Kielce Główne
1641413,30,
1641426,148,
1641440,152,Dęblin
1641441,30,
1641442,30,Grzebowilk
1641445,30,Teresin Niepokalanów
1641446,30,Łowicz Główny
1641447,30,Kutno
1641448,30,Kutno GT 201-214
1641450,30,Toruń Główny
1641453,30,Bydgoszcz Leśna
1641461,142,Warszawa Wschodnia
1641465,144,
1641526,30,
1641530,148,
1641533,30,Łączna
1641535,30,Żelisławice
1641539,30,Brzeg
1641545,148,
1641547,142,
1641551,142,
1641553,142,
1641554,142,
1641557,142,
1641569,141,
1641570,141,
1641576,30,
1641580,30,Warszawa Włochy
1641582,142,
1641583,142,
1641588,151,Pobiedziska
1641589,151,
1641595,142,Czerwieńsk Południe
1641609,142,
1641610,142,
1641611,142,
1641612,142,
1641626,142,
1641627,142,
1641628,141,Mińsk Mazowiecki PZS Kędzierak
1641631,142,
1641632,142,
1641633,142,Stara Wieś koło Kutna
1641634,142,
1641635,142,
1641636,142,Cienin
1641637,142,
1641642,142,
1641646,142,Szczecin Dąbie Sda
1641652,147,
1641674,142,
1641676,144,Kraków Główny
1641699,142,
1641700,144,Maków Podhalański
1641703,30,Radziszów
1641706,142,
1641707,142,
1641712,144,Kozłów
1641715,144,Sobków
1641738,141,
1641759,147,
1641762,148,
1641763,141,
1641764,142,
1641765,142,Piaseczno GT
1641779,30,Stalowa Wola Rozwadów
1641780,142,Stalowa Wola Rozwadów
1641783,30,Jastrząb
1641787,30,Warszawa Zachodnia
1641788,30,Warszawa Zachodnia
1641802,142,
1641811,152,Lasek
1641822,142,Zagnańsk
1641849,141,Kielce Główne
1641850,141,Przysucha
1641856,30,Kraków Główny
1641892,151,Bielsko-Biała Komorowice
1641902,142,Rybno Pomorskie
1641914,142,
1641955,142,Warszawa Praga WPT p
1641963,148,Zastów
1641964,148,Zastów
1641978,139,
1641979,139,
1641981,142,
1641990,153,Tłuszcz
1641991,153,Tłuszcz
1641995,153,Łapy
1641996,153,Łapy
1641997,146,
1641998,146,
1642023,30,Miechów
1642043,142,Kozłów
1642045,151,
1642070,142,Zagnańsk
1642077,142,Warszawa Wschodnia
1642078,142,Legionowo
1642090,152,Lasek
1642094,152,Radziszów
1642096,142,Zawiercie
1642097,142,
1642098,142,
1642100,142,Łódź Widzew
1642108,151,Kutno GT 201-214
1642129,142,
1642134,30,Błonie
1642136,142,
1642137,30,
1642146,152,Skawa
1642150,140,
1642155,146,
1642156,142,
1642157,142,Lasek
1642161,173,Warszawa Praga WPT p
1642212,142,
1642214,142,
1642234,142,
1642235,142,
1642239,154,Kraków Mydlniki
1642243,30,Katowice
1642244,30,Zabrze
1642245,30,Gliwice
1642246,30,Toszek
1642249,140,
1642257,148,
1642259,142,
1642260,142,
1642262,142,Katowice
1642263,142,Katowice
1642266,142,Szobiszowice
1642282,142,
1642293,141,Tarnów Opolski
1642319,143,
1642332,146,Brzustów
1642333,146,Łódź Widzew
1642337,141,
1642367,144,Warszawa Praga WPT p
1642392,142,Wargowo
1642393,142,
1642396,30,Stara Łubianka
1642411,142,
1642412,142,
1642421,148,Gliwice
1642434,142,Oborniki Wielkopolskie
1642437,30,Piła Północ
1642438,30,Szczecinek
1642455,142,
1642457,142,
1642458,142,Kraków Główny
1642464,148,Gliwice
1642466,142,
1642478,30,Chodzież
1642481,142,Okonek
1642487,142,
1642489,142,
1642492,142,
1642497,142,
1642503,141,
1642504,141,
1642505,141,Zabrze Biskupice
1642506,141,Toszek
1642507,142,
1642511,141,Oborniki Śląskie
1642517,141,Złotniki
1642518,141,Rogoźno Wielkopolskie
1642520,141,Piła Główna
1642521,141,Piła Północ
1642522,141,Okonek
1642542,142,Gliwice
1642543,147,
1642560,142,Jaworzno Szczakowa
1642561,142,
1642562,141,Katowice
1642578,142,Wargowo
1642580,142,Chodzież
1642582,141,
1642584,142,Iwin
1642585,142,Nosówko
1642596,148,Warszawa Praga WPT p
1642599,142,
1642611,142,
1642614,157,
1642652,142,
1642656,142,
1642679,142,
1642680,30,
1642685,142,
1642686,142,
1642696,141,Piła Główna
1642719,142,
1642724,142,
1642725,142,
1642749,30,
1642756,30,Warszawa Centralna
1642771,148,
1642790,142,Zawiercie
1642795,142,Gałkówek
1642800,142,Ozorków
1642805,148,Żywiec
1642809,151,Kobiór
1642818,141,Gliwice
1642825,151,Zawiercie
1642826,141,Knapówka
1642836,30,Katowice
1642863,142,Bielsko-Biała Główna
1642866,142,Tychy
1642867,142,
1642869,142,Zawiercie
1642870,142,Olszamowice
1642873,142,Warszawa Praga WPT p
1642883,142,Chorzów Batory
1642897,151,Bielsko-Biała Główna
1642906,151,Warszawa Wschodnia
1642907,142,
1642908,142,
1642918,151,Tychy
1642919,151,Mąkołowiec
1642922,151,Warszawa Zachodnia
1642923,151,Warszawa Centralna
1642925,151,Warszawa Praga WPT p
1642941,142,Mława
1642951,142,Żory
1642962,142,
1642967,30,Kobylnica
1642968,142,
1642969,142,
1642971,142,
1642972,151,
1642978,30,
1642980,147,
1642981,142,
1642983,142,
1642989,30,Wrocław Główny
1642991,30,Wrocław Popowice Wp4
1642997,142,Kobylnica
1642999,142,
1643000,142,
1643001,142,
1643007,147,
1643044,146,
1643086,30,Włoszczowa Północ
1643093,148,Działdowo
1643103,148,Tczew
1643105,148,Mleczewo
1643106,143,
1643114,148,
1643116,144,
1643125,142,Pszczółki
1643126,148,Malbork
1643149,142,
1643150,142,
1643153,142,
1643154,142,
1643158,144,Warszawa Zachodnia
1643159,142,Warszawa Zachodnia
1643160,142,
1643162,142,Gałkówek
1643169,142,Pszczółki
1643172,142,
1643182,142,
1643191,148,
1643196,30,Iłowo
1643197,142,
1643200,30,Warszawa Praga PZS R21-46
1643203,142,
1643204,142,
1643205,142,
1643214,142,
1643215,142,
1643219,142,
1643220,142,
1643222,142,Warszawa Praga PZS R21-46
1643226,30,Skierniewice
1643256,141,
1643264,142,Łęczyca
1643296,146,Klementowice
1643303,30,Cierpice
1643322,30,Cierpice
1643324,151,
1643328,30,Warszawa Włochy
1643343,151,
1643374,148,
1643380,173,Opoczno Południe
1643386,148,
1643389,143,
1643392,143,Krzeszowice
1643398,148,
1643401,143,Chotomów
1643410,148,
1643413,144,
1643427,148,Malbork
1643435,143,Rybno Pomorskie
1643442,142,Warszawa Zachodnia
1643444,140,
1643449,142,Wydminy
1643450,142,
1643463,142,
1643468,142,
1643470,141,
1643492,142,Łączna
1643547,152,Ciechanów
1643550,152,Warszawa Praga WPT m
1643556,142,
1643560,147,
1643594,142,Łódź Widzew
1643595,142,Łódź Widzew
1643598,142,
1643602,152,Jordanów
1643603,152,Lasek
1643612,151,
1643613,151,
1643614,146,
1643615,146,
1643616,142,
1643617,142,Warszawa Zachodnia
1643640,148,Szymankowo
1643641,152,Warszawa Wschodnia
1643643,152,Kraków Mydlniki
1643644,152,Radziszów
1643651,30,Pszczółki
1643654,30,Warszawa Praga WPT m
1643657,30,Sosnowiec Maczki
1643658,142,
1643666,148,
1643669,142,
1643673,146,Cierpice
1643675,151,
1643688,30,Skawina
1643691,30,Skawa
1643700,148,
1643711,142,
1643716,148,
1643724,141,Staszic
1643733,148,
1643749,148,
1643750,142,
1643751,142,
1643752,142,
1643756,142,Sosnowiec Główny
1643757,142,
1643767,148,Tczew
1643769,142,
1643770,142,
1643773,142,
1643775,142,
1643796,148,Tczew
1643797,151,Smętowo
1643798,142,
1643802,142,
1643810,141,
1643815,142,
1643819,142,Czechowice-Dziedzice GT Ochodza
1643827,148,
1643828,151,
1643830,142,
1643837,142,Kutno
1643844,30,Łask
1643853,30,Tychy
1643862,143,
1643866,146,Kotomierz
1643938,148,
1643947,142,
1643964,142,
1643966,142,
1643977,148,Tczew
1643978,142,
1643979,142,
1643982,142,
1643983,148,Wrocław Popowice Wp2
1643987,148,
1644000,142,Rawicz
1644010,148,
1644011,151,
1644012,151,Kotomierz
1644013,142,
1644014,142,
1644016,142,
1644022,142,Wrocław Osobowice
1644070,148,
1644076,142,
1644099,148,
1644100,151,
1644101,142,
1644105,142,
1644115,148,Biesal
1644116,143,
1644161,142,
1644165,142,
1644180,142,Olszamowice
1644191,141,Oława
1644192,141,Bolko
1644198,142,
1644199,142,
1644200,142,
1644201,142,Warszawa Zachodnia
1644205,142,Poznań Główny
1644208,142,Warszawa Włochy
1644211,30,Wrocław Główny
1644212,30,Wrocław Główny
1644228,142,
1644229,142,Warszawa Zachodnia
1644230,30,Warszawa Zachodnia
1644269,30,Radziwiłłów Mazowiecki
1644271,142,Warszawa Centralna
1644274,142,Tłuszcz
1644296,142,
1644297,142,
1644313,142,
1644336,142,
1644345,142,
1644351,142,
1644352,142,Łódź Chojny
1644355,142,
1644356,142,
1644365,142,
1644381,142,Oława
1644386,142,
1644411,173,Kłomnice
1644412,142,
1644430,30,Pawonków
1644442,141,
1644447,148,
1644450,142,Dąbrowa Niemodlińska
1644457,30,
1644479,30,Żelisławice
1644480,30,Radom Główny
1644505,142,Dąbrowa Niemodlińska
1644511,144,Łączna
1644519,142,Opole Zachodnie
1644530,142,
1644539,30,Dąbrowa Niemodlińska
1644546,142,
1644547,142,Kraków Główny
1644548,141,Kraków Główny
1644549,141,Kraków Płaszów
1644555,142,
1644556,142,
1644570,142,
1644573,142,
1644581,142,
1644585,142,
1644586,142,Kobylnica
1644587,142,
1644588,142,
1644590,142,Pruszcz Pomorski
1644591,151,
1644599,142,
1644604,142,
1644605,142,Pierzyska
1644613,146,Jabłonowo Pomorskie
1644615,148,
1644619,142,
1644620,142,Mosina
1644622,142,
1644624,151,Maksymilianowo
1644625,142,
1644637,142,
1644653,142,Boguszów-Gorce Wschód
1644663,142,
1644665,142,
1644669,151,
1644670,142,
1644673,142,
1644712,142,Żmigród
1644721,142,
1644726,142,
1644731,142,Wargowo
1644732,142,Rogoźno Wielkopolskie
1644743,142,Zielona Góra Główna
1644755,142,Kramsk
1644759,142,
1644766,142,
1644767,142,
1644768,142,
1644770,142,Sochaczew
1644771,142,
1644781,151,Buk
1644783,140,
1644787,142,
1644790,142,Warszawa Zachodnia
1644791,140,Warszawa Zachodnia
1644809,142,
1644815,142,
1644822,142,
1644837,142,
1644841,142,
1644843,30,Nałęczów
1644844,142,
1644861,148,
1644868,142,
1644874,142,
1644876,142,
1644884,30,
1644894,30,
1644898,142,
1644899,142,
1644915,142,Łódź Widzew
1644917,142,Gomunice
1644943,142,Trzemeszno
1644952,148,
1644953,148,Biesal
1644967,142,
1644990,142,Wydartowo
1645002,146,
1645004,142,
1645023,142,Poznań Główny
1645028,142,
1645029,151,
1645031,142,
1645036,142,Gdynia Główna
1645056,151,
1645071,146,
1645073,146,Warszawa Centralna
1645079,30,Runowo Pomorskie
1645080,30,Runowo Pomorskie
1645082,30,Białogard
1645083,30,Białogard
1645086,30,
1645094,142,
1645095,142,
1645114,142,
1645124,142,
1645125,142,
1645126,142,
1645127,142,
1645140,142,
1645143,146,
1645145,146,Kostrzyn Wielkopolski
1645146,142,
1645149,142,
1645150,142,
1645151,146,Sochaczew
1645152,142,Warszawa Zachodnia
1645155,142,
1645156,142,
1645160,142,
1645164,30,Koszalin
1645165,30,Koszalin
1645166,157,
1645167,157,
1645173,142,
1645174,142,
1645175,148,
1645178,142,
1645179,142,
1645181,143,Ciechanów
1645182,143,Ciechanów
1645189,142,
1645203,142,Pleszew
1645216,30,Stara Łubianka
1645227,142,
1645229,142,
1645236,142,
1645241,142,
1645244,142,
1645247,142,
1645248,153,
1645249,142,
1645259,142,
1645265,142,
1645270,142,
1645276,142,Zduńska Wola
1645279,142,Łódź Chojny
1645297,148,Rybno Pomorskie
1645299,143,Warszawa Zachodnia
1645315,154,
1645316,142,
1645318,142,
1645331,142,Rogoźno Wielkopolskie
1645334,154,
1645339,142,
1645346,142,Katowice Tow. KTC
1645348,142,Sosnowiec Jęzor
1645355,30,Karwice
1645357,144,Iwin
1645366,142,
1645376,142,
1645380,143,Kraków Główny
1645381,143,Kraków Główny
1645398,151,Goleniów
1645409,154,
1645410,154,Małowice Wołowskie
1645412,154,Wrocław Główny
1645413,151,Opole Zachodnie GT
1645422,142,
1645425,140,Rogóżno koło Łańcuta
1645436,142,Budzyń
1645438,142,Suchy Las
1645441,142,
1645443,142,
1645448,142,
1645449,148,Pyskowice
1645455,30,Kraków Główny
1645459,142,
1645460,148,
1645476,30,Okonek
1645477,142,Stara Łubianka
1645479,142,
1645481,142,
1645486,142,
1645491,142,
1645492,148,Paczyna
1645501,142,
1645505,142,
1645518,142,Boleszkowice
1645525,143,Wrocław Leśnica
1645527,141,
1645533,142,
1645536,142,
1645547,30,Dalęcino
1645549,142,Stara Łubianka
1645551,142,
1645552,142,
1645553,147,
1645560,144,
1645564,30,Tarnów Opolski
1645566,144,
1645567,144,
1645594,142,Tomaszów Mazowiecki
1645638,146,Gdynia Główna
1645642,142,
1645643,142,Tczew
1645645,142,
1645647,142,
1645648,142,
1645649,142,
1645652,142,
1645655,173,
1645663,142,
1645673,142,
1645678,148,Gliwice Łabędy GT
1645691,142,
1645693,142,
1645694,142,
1645696,30,Przeworsk
1645699,30,Żurawica Żrb
1645710,151,
1645712,142,
1645714,142,
1645716,152,Warszawa Wschodnia
1645717,141,Sulejówek Miłosna
1645722,142,
