id,line_number,line_name,contractor,location_description,track_number,start_km,end_km,work_description,closure_days,closure_hours_per_day,total_closure_hours,speed_limit_adjacent_track,speed_limit_after_work,operation_mode,date_from,date_to,source_file
1726,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,"Warszawa Centralna -
Warszawa Wschodnia","1Śr, 2Śr",2.700,3.690,"Modernizacja linii kolejowych i
stacji kolejowych",179,24,4296,,"bez
ograniczenia",przerwa w ruchu,2026-06-14,2028-06-16,Korekta_SHZT_2025_2026
1727,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,Warszawa Wschodnia,"1, 1a, 2, 2a,
2b, 3, 3a, 4,
4a, 4b, 4c,
51, 52, 53,
54, 6, 8, 10,
12, 1T, 2s,
5a,5b, 40, 41,
44, 61, 63,
81, 74, 72,
70, 18, 16, 14",3.690,4.950,"Modernizacja linii kolejowych i
stacji kolejowych",179,24,4296,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-06-14,2028-06-16,Korekta_SHZT_2025_2026
1728,2,"WARSZAWA
WSCHODNIA -
WARSZAWA
WSCHODNIA
TOWAROWA T2P",IRR1/11,"Warszawa Wschodnia -
Warszawa Podskarbińska",2m,4.407,5.987,"Modernizacja linii kolejowych i
stacji kolejowych",179,24,4296,,"bez
ograniczenia",przerwa w ruchu,2026-06-14,2028-06-16,Korekta_SHZT_2025_2026
1729,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,Warszawa Rembertów,1m,11.673,11.823,budowa tunelu,183,24,4392,50,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-03-29,2026-09-27,Korekta_SHZT_2025_2026
1730,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,Warszawa Rembertów,2m,11.673,11.823,budowa tunelu,105,24,2520,50,"bez
ograniczenia","ruch po torach czynnych
w stacji",2025-08-29,2026-03-28,Korekta_SHZT_2025_2026
1731,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,Warszawa Rembertów,2m,11.673,11.823,budowa tunelu,76,4,304,50,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-09-28,2027-09-27,Korekta_SHZT_2025_2026
1732,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,"Warszawa Rembertów -
Sulejówek Miłosna",1,16.200,16.400,budowa tunelu,66,4,264,50,"bez
ograniczenia",przerwa w ruchu,2025-08-02,2026-02-17,Korekta_SHZT_2025_2026
1733,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,"Warszawa Rembertów -
Sulejówek Miłosna",1,16.200,16.400,budowa tunelu,16,24,384,50,"bez
ograniczenia","jednotorowo
dwukierunkowo",2026-02-18,2026-03-05,Korekta_SHZT_2025_2026
1734,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,"Warszawa Rembertów -
Sulejówek Miłosna",2,16.200,16.400,budowa tunelu,50,4,200,50,"bez
ograniczenia",przerwa w ruchu,2025-07-17,2026-02-01,Korekta_SHZT_2025_2026
1735,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,"Warszawa Rembertów -
Sulejówek Miłosna",2,16.200,16.400,budowa tunelu,16,24,384,50,"bez
ograniczenia","jednotorowo
dwukierunkowo",2026-02-02,2026-02-17,Korekta_SHZT_2025_2026
1736,2,"WARSZAWA
ZACHODNIA -
TERESPOL",IRR1/11,"Warszawa Rembertów -
Sulejówek Miłosna",2,16.200,16.400,budowa tunelu,298,4,1192,50,"bez
ograniczenia","jednotorowo
dwukierunkowo",2026-02-18,2027-03-05,Korekta_SHZT_2025_2026
1737,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,Opalenica - Nowy Tomyśl,2,343.044,360.953,wymiana sieci trakcyjnej,117,24,2808,60,,"jednotorowo
dwukierunkowo",2026-01-12,2026-05-08,Korekta_SHZT_2025_2026
1738,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,"Opalenica - Nowy Tomyśl t.2;
st. Nowy Tomyśl (od str. P-ń)
t.2, 4, 6","2,
2, 4, 6",343.044,362.562,wymiana szyn,19,24,456,60,,"jednotorowo
dwukierunkowo",2026-01-12,2026-01-30,Korekta_SHZT_2025_2026
1739,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,Palędzie - Buk,2,318.550,334.070,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",87,24,2088,60,,"jednotorowo
dwukierunkowo",2025-10-14,2026-03-10,Korekta_SHZT_2025_2026
1740,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,"Buk - Opalenica t.1 + st. Buk
t.1, 3","1, 3",335.490,343.044,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",31,24,744,60,,"jednotorowo
dwukierunkowo",2026-05-09,2026-06-08,Korekta_SHZT_2025_2026
1741,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,Buk - Opalenica,1,335.490,343.085,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",61,24,1464,60,,"jednotorowo
dwukierunkowo",2026-05-09,2026-07-08,Korekta_SHZT_2025_2026
1742,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,"Buk - Opalenica t.1 +
st.Opalenica t.1, 3, 5 (głowica
Rz od strony Zbk)","1, 3, 5",335.490,344.601,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",31,24,744,60,,"jednotorowo
dwukierunkowo",2026-06-08,2026-07-08,Korekta_SHZT_2025_2026
1743,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,"Buk - Opalenica t.2 + st. Buk
t.2, 4, 6 (głowica Rz od strony
Pń)","2, 4, 6",334.070,343.044,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",16,24,384,60,,"jednotorowo
dwukierunkowo",2026-07-09,2026-07-24,Korekta_SHZT_2025_2026
1744,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,Buk - Opalenica,2,335.533,343.044,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",58,24,1392,60,,"jednotorowo
dwukierunkowo",2026-07-09,2026-09-04,Korekta_SHZT_2025_2026
1745,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,"Buk - Opalenica t.2 + st.
Opalenica t.2, 4, 6 (głowica Rz
od strony Pń)","2, 4, 6",335.533,344.601,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",36,24,864,60,,"jednotorowo
dwukierunkowo",2026-07-31,2026-09-04,Korekta_SHZT_2025_2026
1746,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,"Opalenica - (Porażyn) - Nowy
Tomyśl",1,344.601,351.324,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",28,24,672,60,,"jednotorowo
dwukierunkowo",2025-10-31,2026-01-10,Korekta_SHZT_2025_2026
1747,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,"Opalenica - (Porażyn) - Nowy
Tomyśl t.1 + Opalenica t.1, 3, 5
(głowica Rz od strony Pń)","1, 3, 5",343.850,351.190,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",28,24,672,60,,"jednotorowo
dwukierunkowo",2025-12-03,2026-01-10,Korekta_SHZT_2025_2026
1748,3,"WARSZAWA
ZACHODNIA -
KUNOWICE",IRR5/5,"Opalenica - Nowy Tomyśl t.2 +
st. Opalenica t.2, 4, 6 (głowica
Rz od strony Zbk)","2, 4, 6",343.044,360.953,"Roboty torowe i okołotorowe, a
także prace w zakresie sieci
trakcyjnej oraz urządzeń SRK",37,24,888,60,,"jednotorowo
dwukierunkowo",2026-03-30,2026-05-05,Korekta_SHZT_2025_2026
1749,7,"WARSZAWA
WSCHODNIA
OSOBOWA -
DOROHUSK",IRR1/11,Warszawa Wschodnia,20,3.690,4.950,"Modernizacja linii kolejowych i
stacji kolejowych",7,24,168,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-05-31,2026-06-06,Korekta_SHZT_2025_2026
1750,7,"WARSZAWA
WSCHODNIA
OSOBOWA -
DOROHUSK",IRR1/11,Warszawa Wschodnia,21,3.690,4.950,"Modernizacja linii kolejowych i
stacji kolejowych",7,24,168,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-05-24,2026-05-30,Korekta_SHZT_2025_2026
1751,7,"WARSZAWA
WSCHODNIA
OSOBOWA -
DOROHUSK",IRR1/3,"Warszawa Międzylesie -
Otwock",1,15.127,26.050,Modernizacja,359,4,1436,,120,przerwa w ruchu,2025-12-19,2026-12-17,Korekta_SHZT_2025_2026
1752,7,"WARSZAWA
WSCHODNIA
OSOBOWA -
DOROHUSK",IRR1/3,"Warszawa Międzylesie -
Warszawa Falenica",2,15.127,19.510,Modernizacja,360,24,8640,,120,"jednotorowo
dwukierunkowo",2025-12-18,2026-12-16,Korekta_SHZT_2025_2026
1753,7,"WARSZAWA
WSCHODNIA
OSOBOWA -
DOROHUSK",IRR1/3,Warszawa Falenica,"2, 2c",20.040,21.825,Modernizacja,359,24,8616,,,"jazda po torach 1, 3a, 3,
5",2025-12-19,2026-12-17,Korekta_SHZT_2025_2026
1754,7,"WARSZAWA
WSCHODNIA
OSOBOWA -
DOROHUSK",IRR1/3,Warszawa Falenica - Otwock,2,21.990,26.050,Modernizacja,360,24,8640,,120,"jednotorowo
dwukierunkowo",2025-12-18,2026-12-16,Korekta_SHZT_2025_2026
1755,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,"Skarżysko-Kamienna -
Suchedniów",1,150.800,151.600,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,4,1264,60,"bez
ograniczenia",przerwa w ruchu,2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1756,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,"Skarżysko-Kamienna -
Suchedniów",2,150.800,151.600,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1757,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Suchedniów,2,151.600,152.700,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1758,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Suchedniów,1,151.600,152.700,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,4,1264,60,"bez
ograniczenia",przerwa w ruchu,2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1759,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Suchedniów,4,151.929,152.762,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1760,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Suchedniów,6,151.979,152.567,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1761,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Suchedniów,16,152.567,152.757,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1762,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Suchedniów - Łączna,1,152.800,158.700,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1763,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Suchedniów - Łączna,2,152.800,158.700,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,4,1264,60,"bez
ograniczenia",przerwa w ruchu,2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1764,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Suchedniów,"23, 25, 27",152.800,153.100,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1765,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Łączna,1,159.950,160.600,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1766,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Łączna,2,159.950,160.600,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,4,1264,60,"bez
ograniczenia",przerwa w ruchu,2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1767,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Łączna,3,159.950,160.600,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1768,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Łączna - Zagnańsk,1,160.700,170.200,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,60,"ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1769,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Łączna - Zagnańsk,2,160.700,170.200,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,4,1264,60,60,przerwa w ruchu,2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1770,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Zagnańsk,"1, 3",170.750,171.350,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,60,"ruch po torach czynnych
w stacji",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1771,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Zagnańsk,2,170.750,171.350,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,4,1264,60,60,przerwa w ruchu,2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1772,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Zagnańsk - Kostomłoty,1,171.800,172.100,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,24,7584,60,60,"ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1773,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Zagnańsk - Kostomłoty,2,171.800,172.100,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",316,4,1264,60,60,przerwa w ruchu,2026-01-31,2027-03-02,Korekta_SHZT_2025_2026
1774,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IZ Kielce,"Kielce Białogon - Sitkówka
Nowiny",1,194.870,194.900,"Remont główny wiaduktu
w km 1,294 linii nr 568",29,24,696,30,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-08-01,2026-08-29,Korekta_SHZT_2025_2026
1775,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IZ Kielce,"Kielce Białogon - Sitkówka
Nowiny",2,194.870,194.900,"Remont główny wiaduktu
w km 1,294 linii nr 568",26,24,624,30,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-08-01,2026-08-14,Korekta_SHZT_2025_2026
1776,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Sędziszów - Kozłów,1,252.800,261.058,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",273,4,1092,,"bez
ograniczenia",przerwa w ruchu,2026-01-01,2026-06-30,Korekta_SHZT_2025_2026
1777,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Sędziszów - Kozłów,2,252.800,261.058,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",273,24,6552,100,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2026-01-01,2026-06-30,Korekta_SHZT_2025_2026
1778,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Sędziszów - Kozłów,1,261.041,262.753,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",18,24,432,,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2025-03-09,2025-12-31,Korekta_SHZT_2025_2026
1779,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Sędziszów - Kozłów,2,261.041,262.753,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",18,4,72,,"bez
ograniczenia",przerwa w ruchu,2025-03-09,2025-12-31,Korekta_SHZT_2025_2026
1780,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Kozłów,"3, 3a, 5, 5a,
5b, 7, 11, 13",261.041,262.753,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",18,24,432,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2024-11-10,2025-12-31,Korekta_SHZT_2025_2026
1781,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Kozłów,"4, 4c, 6, 8a,
10",261.058,262.449,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",273,24,6552,100,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-01-01,2026-06-30,Korekta_SHZT_2025_2026
1782,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Kozłów,"9, 9a, 9b",261.469,262.400,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",12,24,288,,"bez
ograniczenia","ruch po torach czynnych
w stacji",2024-11-04,2025-12-25,Korekta_SHZT_2025_2026
1783,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Kozłów - Tunel,1,262.800,263.400,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",184,4,736,,"bez
ograniczenia",przerwa w ruchu,2025-12-14,2026-06-15,Korekta_SHZT_2025_2026
1784,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Kozłów - Tunel,2,262.800,263.400,"Modernizacja linii /
przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury",184,24,4416,100,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2025-12-14,2026-06-15,Korekta_SHZT_2025_2026
1785,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Kozłów - Tunel,1,266.365,267.403,"Mechaniczne podbicie toru -
1,038 kmt - z uzupełnieniem
podsypki, z demontażem i
ponownym montażem
nawierzchni przejazdu w km
267,630",2,4,8,,"bez
ograniczenia",przerwa w ruchu,2025-12-15,2025-12-16,Korekta_SHZT_2025_2026
1786,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Kozłów - Tunel,2,266.365,267.403,"Mechaniczne podbicie toru -
1,038 kmt - z uzupełnieniem
podsypki, z demontażem i
ponownym montażem
nawierzchni przejazdu w km
267,630",2,24,48,60,"bez
ograniczenia","ruch jednotorowy
dwukierunkowy po torze
czynnym",2025-12-15,2025-12-16,Korekta_SHZT_2025_2026
1787,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Tunel,1,267.403,269.304,"Mechaniczne podbicie toru 2 -
1,901 kmt - z uzupełnieniem
podsypki, z demontażem i
ponownym montażem
nawierzchni przejazdu w km
268,054 wraz zakresem
drogowym wynikającym z
robót torowych oraz z wymianą
elementów nie nadających się
do ponownej zabudowy,",2,4,8,,"bez
ograniczenia",przerwa w ruchu,2025-12-15,2025-12-16,Korekta_SHZT_2025_2026
1788,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Tunel,2,267.403,269.304,"Mechaniczne podbicie toru 2 -
1,901 kmt - z uzupełnieniem
podsypki, z demontażem i
ponownym montażem
nawierzchni przejazdu w km
268,054 wraz zakresem
drogowym wynikającym z
robót torowych oraz z wymianą
elementów nie nadających się
do ponownej zabudowy,",2,24,48,60,"bez
ograniczenia","ruch po torach czynnych
w stacji",2025-12-15,2025-12-16,Korekta_SHZT_2025_2026
1789,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Tunel - Miechów,2,269.304,276.625,"Mechaniczne podbicie toru 2 -
1,901 kmt - z uzupełnieniem
podsypk i głowicą rozjazdową
wyjazdowa w kierunku
Miechowa rozj nr 1; 2; 11; 12;
14; 23, z demontażem i
ponownym montażem
nawierzchni przejazdu w km
268,054 wraz zakresem
drogowym wynikającym",2,24,48,60,"bez
ograniczenia","jednotorowo
dwukierunkowo",2025-12-15,2025-12-16,Korekta_SHZT_2025_2026
1790,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów,1,276.625,278.449,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana rozjazdów 16; 20;
23; 14; 19; 22 i SK, podbicie,
uzupełnienie podsypki,
wymiana sieci trakcyjnej,
oświetlenia)",31,4,124,,"bez
ograniczenia",przerwa w ruchu,2026-03-13,2026-04-12,Korekta_SHZT_2025_2026
1791,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów,"2, 4",276.625,278.449,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana rozjazdów 14; 19; 22
i SK, podbicie, uzupełnienie
podsypki, wymiana sieci
trakcyjnej, oświetlenia)",31,4,124,,"bez
ograniczenia",przerwa w ruchu,2026-04-15,2026-05-14,Korekta_SHZT_2025_2026
1792,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów,3,276.625,278.449,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana sieci trakcyjnej,
oświetlenia, budowa peronu)",59,24,1416,60,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-04-15,2026-06-13,Korekta_SHZT_2025_2026
1793,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów,4,276.625,278.449,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana sieci trakcyjnej,
oświetlenia)",31,24,744,60,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-03-13,2026-04-12,Korekta_SHZT_2025_2026
1794,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów,1,277.247,278.449,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana rozjazdów 14; 19; 22
i SK, podbicie, uzupełnienie
podsypki, wymiana sieci
trakcyjnej, oświetlenia)",31,24,744,60,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-04-15,2026-05-14,Korekta_SHZT_2025_2026
1795,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów,2,277.247,278.449,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana rozjazdów nr 16; 20;
23 i SK, podbicie,
uzupełnienie podsypki,
wymiana sieci trakcyjnej ,
oświetlenia)",31,24,744,60,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-03-13,2026-04-12,Korekta_SHZT_2025_2026
1796,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów - Słomniki,1,278.449,289.625,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana szyn, podbicie,
uzupełnienie podsypki,
demontaż i ponowy montaż
przejazdów, wymiana
oświetlenia)",31,4,124,,"bez
ograniczenia",przerwa w ruchu,2026-03-13,2026-04-12,Korekta_SHZT_2025_2026
1797,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów - Słomniki,1,278.449,289.625,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana szyn, podbicie,
uzupełnienie podsypki,
demontaż i ponowy montaż
przejazdów remont peronu p.o.
Smroków, wymiana
oświetlenia)",30,24,720,60,"bez
ograniczenia","jednotorowo
dwukierunkowo",2026-04-15,2026-05-14,Korekta_SHZT_2025_2026
1798,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów - Słomniki,2,278.449,289.625,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana szyn, podbicie,
uzupełnienie podsypki,
demontaż i ponowy montaż
przejazdów, wymiana
oświetlenia)",31,24,744,60,"bez
ograniczenia","ruch po torach czynnych
w stacji",2026-03-13,2026-04-12,Korekta_SHZT_2025_2026
1799,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Miechów - Słomniki,2,278.449,289.625,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana szyn, podbicie,
uzupełnienie podsypki,
demontaż i ponowy montaż
przejazdów remont peronu p.o.
Smroków, wymiana
oświetlenia)",30,4,120,,"bez
ograniczenia",przerwa w ruchu,2026-04-15,2026-05-14,Korekta_SHZT_2025_2026
1800,8,"WARSZAWA
ZACHODNIA -
KRAKÓW GŁÓWNY",IRR3/4,Słomniki,1,289.625,291.127,"Przebudowa układu torowego
wraz z pozostałymi
elementami infrastruktury
(wymiana rozjazdów 15; 17
szt. i SK nr 2, podbicie,
uzupełnienie podsypki,
wymiana sieci trakcyjnej,
oświetlenia)",38,4,152,,"bez
ograniczenia",przerwa w ruchu,2025-12-04,2026-01-20,Korekta_SHZT_2025_2026
